timestamp,supplier,product_id,product_name,change_type,old_value,new_value,flag
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:sm-burrow-mojave,Magnaturals Sm Burrow - Mojave,new_product,,$18.99,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:lg-burrow-earth,Magnaturals Lg Burrow - Earth,new_product,,$24.99,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:dungeons-dubia-sticker,Dungeons & Dubia Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:dubia-dragons-sticker,Dubia & Dragons Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:in-case-of-emergency-sticker,In Case of Emergency Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:land-of-the-free-sticker,Land of the Free Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:fear-the-beard-sticker,Fear the Beard! Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:cheers-stickers,Cheers! Stickers,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:yeehaw-sticker,Yeehaw! Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:i-support-conservation-sticker,I Support Conservation Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:no-step-on-snek-sticker,Don't Step On Snek Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:morphmarket-rainbow-sticker,MorphMarket Rainbow Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:morphmarket-america-sticker,MorphMarket Flag Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:life-is-better-with-reptiles-sticker,Life is better with Reptiles Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:reptiles-people-sticker,Reptiles > People Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:be-mine-dragon-sticker,Be Mine Dragon Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:boo-dragon-sticker,Boo Dragon Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:orange-beardie-open-mouth,Orange Beardie Open Mouth Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:piscine-energetics-pellets-saltwater-fish-food-1ea-8-oz,Piscine Energetics Pellets Saltwater Fish Food 1ea/8 oz,new_product,,$15.99,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:komodo-jelly-pots-insect-food-fruit-flavor-1ea-0-56oz-per-cup,"Komodo Jelly Pots Insect Food Fruit Flavor 1ea/0.56Oz Per Cup,",new_product,,$0.75,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:fish-bags,Sera Fish Bags,new_product,,$0.11,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:hi-ho-hi-ho-stickers,Hi Ho Hi Ho Stickers,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:house-of-dragons-sticker,House of Dragons Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:dairy-cow-isopod-sticker,Dairy Cow Isopod Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:dubia-2024-sticker,Dubia 2024 Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:my-name-is-snake-sticker,My Name is (Snake) Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:my-name-is-dessert-sticker,My Name is (Desert) Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:my-name-is-forest-sticker,My Name is (Forest) Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:hawk-tuah-stickers,Hawk Tuah! Stickers,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:give-me-the-bugs-sticker,Give Me the Bugs Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:whats-poppin-sticker,What's Poppin Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:flippin-good-day-sticker,Flippin Good Day Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:boa-dont-tread-sticker,Boa Don't Tread Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:sunshine-and-starbugs-sticker,Sunshine and Starbugs Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:morphmarket-usark-sticker,MorphMarket USARK Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:morphmarket-retro-sticker,MorphMarket Retro Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:favorite-greens-sticker-free-shipping,Favorite Greens Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:dubia-com-sticker-black-w-white-letters,Dubia.com Sticker (Black w/ White letters),new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:there-is-no-planet-b-sticker,There Is No Planet B Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:holographic-rainbow-dubia-sticker,Holographic Rainbow Dubia Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:rainbow-dubia-sticker,Rainbow Dubia Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:dubia-com-sticker-white-w-black-letters,Dubia.com Sticker (White w/ Black letters),new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:seasons-feedings-sticker,Season's Feedings Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:color-morphmarket-coexist-sticker,Coexist Sticker (Color),new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:pumpkin-dragon-sticker,Pumpkin Beardie Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:morphmarket-unloved-sticker,Protect the Unloved Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:morphmarket-coexist-sticker,Coexist Sticker (B&W),new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:dont-be-a-douche-sticker,Don't Be A Douche Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:i-raise-tiny-dinosaurs-sticker,I Raise Tiny Dinosaurs Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:copy-of-orange-beardie-open-mouth-sticker,Hoppy Holidays Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:orange-beardie-sticker,Orange Beardie Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:protect-what-you-love-sticker,Protect What You Love sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:bugs-not-drugs-sticker,Bugs Not Drugs sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:tread-harder-daddy-sticker,Tread Harder Daddy Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:dont-tread-on-me-sticker,Don't Tread On Me Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:small-feeder-dish,"Small ""Escape-Proof"" Feeder Dish",new_product,,$0.54,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:red-beardie-open-mouth,Red Beardie Open Mouth Sticker,new_product,,$0.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:3d-printed-realistic-clown-ball-python-large,3D Printed Realistic Clown Ball Python - large,new_product,,$54.99,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:3d-printed-realistic-banana-ball-python-large,3D Printed Realistic Banana Ball Python - large,new_product,,$54.99,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:3d-printed-realistic-mystic-ball-python-large,3D Printed Realistic Mystic Ball Python - large,new_product,,$54.99,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:3d-printed-realistic-green-tree-python-large-copy,3D Printed Realistic Pied Ball Python - large,new_product,,$54.99,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:lg-catappa-leaves-10ct,LG Catappa Leaves 10ct,new_product,,$10.0,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:lg-cholla-wood-12in,LG Cholla Wood 12in,new_product,,$8.0,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:lg-cholla-wood-6in,LG Cholla Wood 6in,new_product,,$4.0,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:lg-cholla-wood-3in,LG Cholla Wood 3in,new_product,,$3.0,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:lg-shrimp-candy-sticks-8ct,LG Shrimp Candy Sticks 8ct,new_product,,$10.0,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:lg-shrimp-complete-pellets-1-2oz,LG Shrimp Complete Pellets 1.2oz,new_product,,$18.0,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:lg-osmocote-root-tabs-20ct,LG Osmocote Root Tabs 20ct,new_product,,$10.0,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:lg-alder-cones-25ct,LG Alder Cones 25ct,new_product,,$8.5,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:lg-gh-remineralizer,LG GH+ Remineralizer,new_product,,$24.0,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:lg-gh-kh-remineralizer,LG GH KH+ Remineralizer,new_product,,$24.0,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:lg-optimum-all-in-one-fertilizer,LG Optimum All in One Fertilizer,new_product,,$24.0,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:lg-shrimp-all-in-one-fertilizer,LG Shrimp+ All in One Fertilizer,new_product,,$24.0,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:zoo-med-nano-infrared-heat-lamp-1ea-25-w,Zoo Med Nano Infrared Heat Lamp 1ea/25 W,new_product,,$7.49,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:zoo-med-nocturnal-infrared-heat-lamp-1ea-50-w,Zoo Med Nocturnal Infrared Heat Lamp 1ea/50 W,new_product,,$12.99,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:zoo-med-fruit-mix-ins-mango-reptile-wet-food-1ea-3-4-oz,Zoo Med Fruit Mix-Ins Mango Reptile Wet Food 1ea/3.4 oz,new_product,,$4.49,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:zoo-med-terra-pump-aquatic-habitat-drain-pump-1ea-370-gph-1,Zoo Med Terra Pump Aquatic Habitat Drain Pump 1ea/370 GPH,new_product,,$58.49,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:zoo-med-nocturnal-infrared-heat-lamp-1ea-75-w,Zoo Med Nocturnal Infrared Heat Lamp 1ea/75 W,new_product,,$12.99,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:zoo-med-nocturnal-infrared-heat-lamp-1ea-100-w,Zoo Med Nocturnal Infrared Heat Lamp 1ea/100 W,new_product,,$16.49,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:zoo-med-creature-view-magnifier-1ea-one-size,Zoo Med Creature View Magnifier 1ea/One Size,new_product,,$7.49,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:zoo-med-nocturnal-infrared-heat-lamp-1ea-150-w,Zoo Med Nocturnal Infrared Heat Lamp 1ea/150 W,new_product,,$17.49,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:zoo-med-tortoise-and-omnivorous-lizard-wet-food-1ea-6-oz,Zoo Med Tortoise and Omnivorous Lizard Wet Food 1ea/6 oz,new_product,,$3.99,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:zoo-med-professional-series-reptisun-uvb-led-bulb-1ea-9w,Zoo Med Professional Series Reptisun UVB/LED Bulb 1ea/9W,new_product,,$109.99,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:zoo-med-bearded-dragon-food-sampler-value-pack-display-1ea,Zoo Med Bearded Dragon Food Sampler Value Pack Display 1ea,new_product,,$11.49,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:zoo-med-aquatic-turtle-food-sampler-value-pack-display-1ea,Zoo Med Aquatic Turtle Food Sampler Value Pack Display 1ea,new_product,,$11.49,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:zoo-med-leopard-gecko-food-sampler-value-pack-display-1ea,Zoo Med Leopard Gecko Food Sampler Value Pack Display 1ea,new_product,,$11.49,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:zoo-med-reptisun-10-0-uvb-t8-fluorescent-lamp-white-1ea-24-in,"Zoo Med ReptiSun 10.0 UVB T8 Fluorescent Lamp White, 1ea/24 in",new_product,,$34.99,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:zoo-med-reptisun-10-0-uvb-t8-fluorescent-lamp-white-1ea-18-in,"Zoo Med ReptiSun 10.0 UVB T8 Fluorescent Lamp White, 1ea/18 in",new_product,,$34.99,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:zoo-med-reptisun-10-0-uvb-t5-ho-high-output-lamp-white-1ea-12-in,"Zoo Med ReptiSun 10.0 UVB T5 HO High Output Lamp White, 1ea/12 in",new_product,,$24.49,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:arcadia-d3-12-uvb-t5-bulb-22,"Arcadia® D3 12% UVB T5 Bulb - 22""",new_product,,$25.49,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:arcadia-14-uvb-t5-bulb-22,"Arcadia® 14% UVB T5 Bulb - 22""",new_product,,$25.49,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:zoo-med-reptisun-10-0-uvb-t5-ho-high-output-lamp-white-1ea-22-in,"Zoo Med ReptiSun 10.0 UVB T5 HO High Output Lamp White, 1ea/22 in",new_product,,$27.49,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:hygger-magnet-cleaner-with-brush,Hygger - Magnet Cleaner with Brush,new_product,,$20.99,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:hygger-silent-magnetic-wavemaker,Hygger - Silent Magnetic Wavemaker,new_product,,$68.49,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:hygger-adjustable-eco-air-pump-dus-hg946-10w,Hygger - Adjustable Eco Air Pump - DUS-HG946-10W,new_product,,$46.49,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:hygger-mini-wavemaker,Hygger - Mini Wavemaker,new_product,,$21.49,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:hygger-submersible-aquarium-heater-hg097-50w,Hygger - Submersible Aquarium Heater HG097-50W,new_product,,$19.99,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:hygger-quartz-aquarium-heater-with-digital-led-controller-uus-hg043-300w,Hygger - Quartz Aquarium Heater with Digital LED Controller UUS-HG043-300W,new_product,,$47.49,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:hygger-quartz-aquarium-heater-with-digital-led-controller-uus-hg043-1000w,Hygger - Quartz Aquarium Heater with Digital LED Controller UUS-HG043-1000W,new_product,,$58.49,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:hygger-quartz-aquarium-heater-with-digital-led-controller-uus-hg043-800w,Hygger - Quartz Aquarium Heater with Digital LED Controller UUS-HG043-800W,new_product,,$54.49,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:aquatic-reptile-amphibian-sticks-2oz,Aquatic Reptile & Amphibian Sticks 2oz,new_product,,$6.99,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:aquatic-reptile-amphibian-sticks-7oz,Aquatic Reptile & Amphibian Sticks 7oz,new_product,,$12.49,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:wrigglers-krill-slow-sinking-sticks-2oz,Wrigglers® - Krill - Slow Sinking Sticks 2oz,new_product,,$8.99,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:wrigglers-krill-slow-sinking-sticks-4oz,Wrigglers® - Krill - Slow Sinking Sticks 4oz,new_product,,$13.99,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:sofly-flakes-black-soldier-fly-larvae-flakes-0-5oz,SoFly™ Flakes - Black Soldier Fly Larvae Flakes 0.5oz,new_product,,$7.99,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:nano-0-5mm-slow-sinking-pellet-5oz,Nano®-0.5mm slow-sinking pellet 5oz,new_product,,$16.49,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:nano-0-5mm-slow-sinking-pellet-2-2oz,Nano®-0.5mm slow-sinking pellet 2.2oz,new_product,,$9.99,
2026-04-05T04:11:47.082427+00:00,DubiaRoaches.com,dubiaroaches:beef-heart-flake-1oz,Beef Heart Flake 1oz,new_product,,$10.99,
2026-04-05T04:11:47.082427+00:00,Top Hat Cricket Farm,,,supplier_error,,"error, data preserved",WARNING
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:superworms,Large Superworms,new_product,,$7.2,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:mealworms,Large Mealworms,new_product,,$3.6,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:waxworms-50-count,Waxworms (50 Count),new_product,,$5.4,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:freeze-dried-rodents,Freeze Dried Rodents,new_product,,$42.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:new-smaller-symtongs,*NEW* SMALL Symtongs,new_product,,$7.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:symterra-reptile-substrates-6-quarts,SymTerra Bioactive Reptile Substrates (6 quarts),new_product,,$15.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:wholesale-snap-n-stack-enclosure-stackers,Wholesale Snap 'N' Stack Enclosure Stackers (5 Sets),new_product,,$30.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:wholesale-live-silkworms-5-cups-order,Wholesale Live Silkworms (5 Cups/Order),new_product,,$50.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:wholesale-live-hornworms,Wholesale Live Hornworms (5 Cups/Order),new_product,,$25.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:standard-bsf-egg-trap-20-traps-per-box,Standard BSF Egg Trap (20 Traps Per Box),new_product,,$100.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:black-soldier-fly-breeding-led-150w,Black Soldier Fly Breeding LED 150W,new_product,,$320.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:phailozoo-85-gallon-reptile-enclosure-48-x-24-x-18,"Phailozoo 85 Gallon Reptile Enclosure (48"" x 24"" x 18"")",new_product,,$339.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:phailozoo-50-gallon-reptile-enclosure-36-x-18-x-18,"Phailozoo 50 Gallon Reptile Enclosure (36"" x 18"" x 18"")",new_product,,$269.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:phailozoo-120-gallon-reptile-enclosure-4-x-2-x-2,Phailozoo 120 Gallon Reptile Enclosure (4' x 2' x 2'),new_product,,$389.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:sassy-frass-black-soldier-fly-frass-casting-for-sale,Sassy Frass Soil Amendment,new_product,,$12.5,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:ice-pack,Ice Pack (1-Count),new_product,,$2.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:wholesale-dried-black-soldier-fly-larvae-10-5oz-bags,Wholesale Dried Black Soldier Fly Larvae (10 5oz BAGS),new_product,,$80.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:wholesale-68-gallon-reptile-enclosures-36x24x18-5-tanks,"Wholesale 68 Gallon Reptile Enclosures (36""x24""x18"") (5 ENCLOSURES)",new_product,,$875.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:wholesale-symtongs-x-10,Wholesale Symtongs x 10,new_product,,$50.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:new-wholesale-live-bsfl,Wholesale Live BSFL - UPDATED WITH SMALLER COUNTS!,new_product,,$40.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:silkworms-20-count,Silkworms (20 count),new_product,,$15.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:68-gallon-reptile-enclosure-36x24x18,"68 Gallon Reptile Enclosure (36""x24""x18"")",new_product,,$175.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:chameleon-feeder-kit-refill,Chameleon Feeder Refill Kit,new_product,,$35.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:chameleon-feeder-starter-kit,Chameleon Feeder Starter Kit,new_product,,$55.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:furcifer-pardalis-shirt,Furcifer pardalis Shirt,new_product,,$25.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:blaptica-dubia-shirt,Blaptica dubia Shirt,new_product,,$25.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:hermetia-illucens-shirt,Hermetia illucens Shirt,new_product,,$25.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:black-soldier-fly-larvae-leggings,Black Soldier Fly Larvae Leggings,new_product,,$35.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:heat-packs,Heat Packs,new_product,,$3.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:wholesale-heat-packs-1-count,Wholesale Heat Packs (1-Count),new_product,,$2.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:hornworms-12-count,Hornworms,new_product,,$6.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:copy-of-ice-pack-1-count,Wholesale Ice Pack (1-Count),new_product,,$2.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:medium-reptile-starter-pack,Symton® Reptile Starter Pack,new_product,,$60.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:symton-snap-n-stack,Snap 'N' Stack (4 pack),new_product,,$8.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:4-x2-x2-aluminum-reptile-enclosure,120 Gallon Reptile Enclosure (4’x2’x2’),new_product,,$275.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:medium-feeding-grade-grubs,Medium Black Soldier Fly Larvae,new_product,,$13.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:symton-insect-flight,Insect Flight,new_product,,$40.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:sift-scoop-combo,Sift & Scoop Combo,new_product,,$10.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:copy-of-adult-female-dubia-roaches,Male Adult Dubia Roaches,new_product,,$1.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:copy-of-extra-small-dubia-roaches,Female Adult Dubia Roaches,new_product,,$1.5,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:symtongs,Symtongs,new_product,,$7.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:small-dubia-roaches,Small Dubia Roaches,new_product,,$11.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:large-dubia-roaches,Large Dubia Roaches,new_product,,$17.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:medium-dubia-roaches,Medium Dubia Roaches,new_product,,$14.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:reusable-larva-face-mask,Reusable Larvae Face Mask,new_product,,$6.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:large-feeding-grade-grubs,Large Black Soldier Fly Larvae,new_product,,$8.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:gift-card,Symton™ Gift Card,new_product,,$10.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:strainer,Symple Sifter,new_product,,$6.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:customized-made-fitted-paper-bedding,Custom-Fitted Paper Bedding,new_product,,$10.0,
2026-04-05T04:11:47.082427+00:00,Symton Black Soldier Fly,symton-bsf:upsell-for-no-escape-food-bowls,Upsell for No Escape Food Bowls,new_product,,$6.0,
